current_rank,ticker,name,sector,2026-06-23__predicted_rank,2026-06-23__close,2026-06-23__next_snapshot_return,2026-06-22__predicted_rank,2026-06-22__close,2026-06-22__next_snapshot_return,2026-06-20__predicted_rank,2026-06-20__close,2026-06-20__next_snapshot_return
957,DMAC,DIAMEDICA THERAPEUTICS INC,Health Care,957,6.28,,1207,5.89,0.06621392,1388,5.955,0.00683761
958,PRSU,PURSUIT ATTRACTIONS AND HOSPITALIT,Consumer Discretionary,958,52.18,,904,50.91,0.02494598,1050,50.79,-0.00058893
959,UFPT,UFP TECHNOLOGIES INC,Health Care,959,234.48,,501,233.3,0.00505787,37,238.13,-0.02499164
960,ALCO,ALICO INC,Consumer Staples,960,41.02,,1590,40.15,0.02166874,1645,40.25,-0.00470997
961,EIG,EMPLOYERS HOLDINGS INC,Financials,961,48.18,,237,46.52,0.03568358,947,46.81,-0.00064447
962,CLAR,CLARUS CORP,Consumer Discretionary,962,3.04,,892,3.02,0.00662252,106,3.06,-0.03514377
963,OUT,OUTFRONT MEDIA INC,Real Estate,963,32.15,,1357,31.26,0.02847089,1299,31.24,0.00256575
964,HUT,HUT CORP,Information Technology,964,120.51,,701,121.04,-0.00437872,631,122.24,-0.0273224
965,IMVT,IMMUNOVANT INC,Health Care,965,37.62,,957,38.1,-0.01259843,547,38.44,0.07809847
966,DRH,DIAMONDROCK HOSPITALITY,Real Estate,966,12.3,,934,12.25,0.00408163,908,12.345,-0.00487409
967,SFST,SOUTHERN FIRST BANCSHARES INC,Financials,967,59.72,,1131,58.75,0.01651064,1364,58.53,0.01240738
968,RLJ,RLJ LODGING TRUST REIT,Real Estate,968,11.31,,951,11.36,-0.00440141,1097,11.45,-0.00612423
969,CON,CONCENTRA GROUP HOLDINGS PARENT IN,Health Care,969,28.66,,920,28.49,0.00596701,984,28.59,-0.00245098
970,ELMD,ELECTROMED INC,Health Care,970,38.53,,894,38.4,0.00338542,733,38.31,-0.00723888
971,HRI,HERC HOLDINGS INC,Industrials,971,143.29,,322,153.43,-0.06608877,376,152.905,-0.01089479
972,SKWD,SKYWARD SPECIALTY INSURANCE GROUP,Financials,972,52.88,,317,50.82,0.04053522,265,51.6,0.00514241
973,KWR,QUAKER HOUGHTON CORP,Materials,973,146.51,,426,150.24,-0.02482694,383,150.645,0.00039952
974,ACLS,AXCELIS TECHNOLOGIES INC,Information Technology,974,171.06,,163,183.92,-0.06992171,646,182.67,-0.01925025
975,OPFI,OPPFI INC CLASS A,Financials,975,8.76,,1192,8.36,0.04784689,1258,8.315,-0.00830368
976,CLDT,CHATHAM LODGING TRUST REIT,Real Estate,976,13.5,,933,13.37,0.00972326,1319,13.45,0.0007485
977,CPSS,CONSUMER PORTFOLIO SERVICES INC,Financials,977,9.6,,1397,9.53,0.00734523,111,9.5318,-0.02156057
978,HMN,HORACE MANN EDUCATORS CORP,Financials,978,50.75,,339,49.03,0.03508056,375,48.955,0.00718981
979,TH,TARGET HOSPITALITY CORP,Consumer Discretionary,979,20.52,,944,20.14,0.01886792,924,20.175,-0.00099206
980,TRNS,TRANSCAT INC,Industrials,980,89.46,,15,92.75,-0.0354717,59,93.56,-0.00139966
981,UFCS,UNITED FIRE GROUP INC,Financials,981,50.24,,531,48.5,0.03587629,460,48.53,0.00434873
982,SIGI,SELECTIVE INSURANCE GROUP INC,Financials,982,94.4,,487,92.44,0.02120294,334,92.2725,0.0014083
983,PEBO,PEOPLES BANCORP INC,Financials,983,37.3,,395,36.6,0.01912568,258,36.505,0.01021253
984,PCVX,VAXCYTE INC,Health Care,984,51.96,,928,52.11,-0.00287853,1058,51.685,0.01302488
985,HPP,HUDSON PACIFIC PROPERTIES REIT INC,Real Estate,985,14.4,,540,14.54,-0.00962861,746,14.79,-0.00547196
986,LE,LAND END INC,Consumer Discretionary,986,11.38,,923,11.21,0.01516503,254,11.38,-0.0988746
987,AROC,ARCHROCK INC,Energy,987,39.06,,162,38.08,0.02573529,945,37.61,0.03002434
988,EVMN,EVOMMUNE INC,Health Care,988,24.25,,1015,22.55,0.07538803,1136,22.59,0.05571161
989,AMPH,AMPHASTAR PHARMACEUTICALS INC,Health Care,989,19.53,,1470,18.33,0.06546645,96,18.515,-0.02551834
990,NESR,NATIONAL ENERGY SERVICES REUNITED,Energy,990,25.07,,606,25.06,0.00039904,1789,24.84,0.02118989
991,SFL,SFL LTD,Energy,991,11.49,,1622,11.25,0.02133333,1566,11.27,0.04070305
992,FBP,FIRST BANCORP,Financials,992,26.23,,907,25.74,0.01903652,434,25.675,0.02142857
993,ADV,ADVANTAGE SOLUTIONS INC CLASS A,Communication,993,39.83,,1273,35.84,0.11132812,1043,35.2,0.0295892
994,FCAP,FIRST CAPITAL INC,Financials,994,65.2,,988,63.0,0.03492063,983,62.5,0.0
995,FBLA,FB BANCORP INC,Financials,995,14.89,,415,14.53,0.02477632,408,14.4899,0.00276052
996,CARE,CARTER BANKSHARES INC,Financials,996,32.33,,890,31.52,0.02569797,847,31.385,0.01808786
997,TWO,TWO HARBORS INVESTMENT CORP,Financials,997,12.32,,1339,12.22,0.00818331,779,12.27,-0.00811688
998,EEX,EMERALD HOLDING INC,Communication,998,5.03,,936,5.03,0.0,799,5.02,0.00199203
999,WTTR,SELECT WATER SOLUTIONS INC CLASS A,Energy,999,18.55,,961,18.48,0.00378788,1311,18.23,0.0440678
1000,FCFS,FIRSTCASH HOLDINGS INC,Financials,1000,223.51,,117,228.89,-0.02350474,699,229.94,0.00810394
1001,DSGR,DISTRIBUTION SOLUTIONS GROUP INC,Industrials,1001,27.7,,530,28.24,-0.01912181,485,28.4,-0.01293254
1002,BBNX,BETA BIONICS INC,Health Care,1002,13.67,,900,13.7,-0.00218978,165,13.74,-0.0129683
1003,GERN,GERON CORP,Health Care,1003,1.35,,946,1.34,0.00746269,1189,1.365,0.06349206
1004,SEI,SOLARIS OILFIELD INFRASTRUCTURE IN,Energy,1004,77.95,,284,82.17,-0.05135694,390,82.84,-0.0085666
1005,FATE,FATE THERAPEUTICS INC,Health Care,1005,2.16,,524,2.15,0.00465116,1272,2.2,0.02870813
1006,BRSP,BRIGHTSPIRE CAPITAL INC CLASS A,Financials,1006,5.57,,1487,5.5,0.01272727,1243,5.515,-0.00722022
1007,SKYH,SKY HARBOUR GROUP CORP CLASS A,Industrials,1007,9.52,,1173,9.42,0.01061571,931,9.51,-0.01257862
1008,MRDN,MERIDIAN HOLDINGS INC,Communication,1008,13.21,,984,13.21,0.0,66,13.16,-0.07751397
1009,SAFT,SAFETY INSURANCE GROUP INC,Financials,1009,72.74,,1291,70.62,0.03001982,1201,70.845,0.00127605
1010,PLSE,PULSE BIOSCIENCES INC,Health Care,1010,25.95,,986,25.71,0.00933489,866,25.835,0.00429687
1011,XENE,XENON PHARMACEUTICALS INC,Health Care,1011,54.61,,978,54.79,-0.00328527,1237,54.92,0.03553204
1012,MRVI,MARAVAI LIFESCIENCES HOLDINGS INC,Health Care,1012,5.37,,589,5.25,0.02285714,526,5.145,0.00961538
1013,CCSI,CONSENSUS CLOUD SOLUTIONS INC,Information Technology,1013,33.765,,970,33.17,0.0179379,898,33.03,-0.02841242
1014,BNED,BARNES AND NOBLE EDUCATION INC,Consumer Discretionary,1014,10.7,,1000,10.73,-0.0027959,502,10.83,-0.02543143
1015,ONEW,ONEWATER MARINE CLASS A INC,Consumer Discretionary,1015,11.035,,400,11.42,-0.03371278,512,11.43,0.00794351
1016,MPTI,M TRON INDUSTRIES INC,Information Technology,1016,93.19,,552,95.46,-0.02377959,749,95.3,-0.00500313
1017,CASH,PATHWARD FINANCIAL INC,Financials,1017,84.99,,1279,82.52,0.02993214,1112,82.535,0.00572821
1018,UIS,UNISYS CORP,Information Technology,1018,3.62,,1020,3.48,0.04022989,1308,3.495,-0.01694915
1019,PRTA,PROTHENA PLC,Health Care,1019,9.55,,1203,9.15,0.04371585,1360,9.1458,0.02463606
1020,NJR,NEW JERSEY RESOURCES CORP,Utilities,1020,56.21,,1185,54.81,0.02554278,1418,55.095,-0.00544366
1021,ACIC,AMERICAN COASTAL INSURANCE CORP,Financials,1021,10.95,,1256,10.73,0.02050326,1363,10.72,0.02190476
1022,HIPO,HIPPO HOLDINGS INC,Financials,1022,26.33,,1323,25.78,0.02133437,1250,25.86,-0.00693374
1023,CVLT,COMMVAULT SYSTEMS INC,Information Technology,1023,125.23,,594,126.01,-0.00618998,575,125.47,-0.03091594
1024,ARCB,ARCBEST CORP,Industrials,1024,143.74,,968,145.6,-0.01277473,940,146.885,0.00740331
1025,BCBP,BCB BANCORP INC,Financials,1025,10.66,,1157,10.38,0.02697495,973,10.39,-0.06148282
1026,CAPR,CAPRICOR THERAPEUTICS INC,Health Care,1026,29.6,,956,29.34,0.00886162,1422,29.8,0.03382664
1027,CRSR,CORSAIR GAMING INC,Information Technology,1027,8.7,,468,9.24,-0.05844156,612,9.29,0.03240223
1028,FINW,FINWISE BANCORP,Financials,1028,14.48,,1513,14.06,0.02987198,1452,14.2631,-0.00846262
1029,ZWS,ZURN ELKAY WATER SOLUTIONS CORP,Industrials,1029,48.26,,624,49.64,-0.02780016,463,49.65,-0.00680272
1030,HAE,HAEMONETICS CORP,Health Care,1030,72.78,,960,72.53,0.00344685,1390,73.34,-0.02211137
1031,SWX,SOUTHWEST GAS HOLDINGS INC,Utilities,1031,89.05,,987,88.55,0.00564653,938,89.52,0.00079114
1032,AHR,AMERICAN HEALTHCARE REIT INC,Real Estate,1032,48.67,,1107,47.16,0.03201866,1591,47.2,0.01375752
1033,PD,PAGERDUTY INC,Information Technology,1033,8.49,,1037,8.24,0.03033981,1300,8.295,-0.02830189
1034,VITL,VITAL FARMS INC,Consumer Staples,1034,10.68,,1050,10.08,0.05952381,45,10.04,-0.03170029
1035,SBGI,SINCLAIR INC CLASS A,Communication,1035,13.97,,1491,13.61,0.02645114,1701,13.5803,-0.00438917
1036,MYO,MYOMO INC,Health Care,1036,1.19,,935,1.25,-0.048,883,1.305,-0.0234375
1037,CMDB,COSTAMARE BULKERS HOLDINGS LTD,Industrials,1037,17.56,,1062,17.38,0.01035673,1156,17.355,0.02840237
1038,NCMI,NATIONAL CINEMEDIA INC,Communication,1038,3.48,,1032,3.36,0.03571429,548,3.445,-0.01176471
1039,CTS,CTS CORP,Information Technology,1039,65.85,,578,68.31,-0.0360123,743,67.305,0.01955224
1040,MCFT,MASTERCRAFT BOAT HOLDINGS INC,Consumer Discretionary,1040,23.78,,1014,23.11,0.02899178,787,23.19,-0.00772864
1041,INGN,INOGEN INC,Health Care,1041,6.54,,1302,6.43,0.01710731,1234,6.46,0.00312012
1042,TBI,TRUEBLUE INC,Industrials,1042,6.44,,1003,6.3,0.02222222,1441,6.325,-0.05970149
1043,VVX,V2X INC,Industrials,1043,83.29,,1013,82.0,0.01573171,1372,82.345,-0.0414962
1044,AAT,AMERICAN ASSETS TRUST REIT INC,Real Estate,1044,24.35,,708,24.24,0.00453795,1280,24.385,0.00790021
1045,BBIO,BRIDGEBIO PHARMA INC,Health Care,1045,68.63,,985,68.92,-0.00420778,1078,69.53,0.03998793
1046,GENI,GENIUS SPORTS LTD,Consumer Discretionary,1046,5.86,,1021,5.94,-0.01346801,1356,6.055,-0.02622951
1047,VPG,VISHAY PRECISION GROUP INC,Information Technology,1047,134.17,,271,140.92,-0.04789952,1328,141.55,-0.00297156
1048,OCFC,OCEANFIRST FINANCIAL CORP,Financials,1048,18.54,,1350,18.1,0.02430939,1200,18.155,0.00388242
1049,CNXN,PC CONNECTION INC,Information Technology,1049,70.39,,999,69.29,0.01587531,1007,70.1875,-0.01813802
1050,ESNT,ESSENT GROUP LTD,Financials,1050,59.78,,1334,58.93,0.01442389,1431,58.76,0.00821215
1051,MSBI,MIDLAND STATES BANCORP INC,Financials,1051,30.2,,721,29.52,0.02303523,663,29.44,0.0030581
1052,NWE,NORTHWESTERN ENERGY GROUP INC,Utilities,1052,70.95,,1325,69.96,0.01415094,1332,69.985,0.00114482
1053,BULL,WEBULL CORP CLASS A,Financials,1053,6.64,,830,6.86,-0.03206997,638,6.98,-0.03107345
1054,ACNT,ASCENT INDUSTRIES,Materials,1054,13.97,,1392,13.65,0.02344322,1359,13.63,-0.0222063
1055,BKH,BLACK HILLS CORP,Utilities,1055,73.84,,1327,72.92,0.01261657,1330,72.97,0.00233677
1056,HLIT,HARMONIC INC,Information Technology,1056,14.66,,592,14.96,-0.02005348,598,15.345,-0.00795756
1057,CVLG,COVENANT LOGISTICS GROUP INC CLASS,Industrials,1057,43.09,,998,43.33,-0.00553889,1288,43.62,0.01642036
1058,QBTS,D WAVE QUANTUM INC,Information Technology,1058,25.03,,1036,24.47,0.02288517,777,25.3997,-0.00891049
1059,DY,DYCOM INDUSTRIES INC,Industrials,1059,464.64,,621,468.01,-0.0072007,1218,462.37,0.02487682
1060,IDT,IDT CORP CLASS B,Communication,1060,54.07,,1052,52.28,0.03423871,894,53.19,-0.05665825
1061,KNTK,KINETIK HOLDINGS INC CLASS A,Energy,1061,48.51,,1075,47.01,0.0319081,1617,47.39,0.01031593
1062,ALRS,ALERUS FINANCIAL CORP,Financials,1062,30.38,,726,29.76,0.02083333,659,30.0799,0.00269542
1063,NWFL,NORWOOD FINANCIAL CORP,Financials,1063,31.0,,1093,30.815,0.00600357,705,31.17,0.00146246
1064,BVS,BIOVENTUS CLASS A INC,Health Care,1064,9.29,,1550,8.79,0.05688282,1692,8.9,0.00918485
1065,CNO,CNO FINANCIAL GROUP INC,Financials,1065,52.77,,975,51.46,0.02545667,974,51.22,0.01239426
1066,WKC,WORLD KINECT CORP,Energy,1066,31.94,,1004,31.68,0.00820707,925,31.92,0.01799486
1067,STOK,STOKE THERAPEUTICS INC,Health Care,1067,31.11,,1144,30.97,0.0045205,1345,31.44,-0.00096774
1068,XRX,XEROX HOLDINGS CORP,Information Technology,1068,3.14,,1201,3.06,0.02614379,1110,3.08,0.01324503
1069,LUCD,LUCID DIAGNOSTICS INC,Health Care,1069,1.03,,1005,1.03,0.0,991,1.045,-0.0462963
1070,EDIT,EDITAS MEDICINE INC,Health Care,1070,2.76,,1146,2.8,-0.01428571,1762,2.835,0.04089219
1071,GIII,G III APPAREL GROUP LTD,Consumer Discretionary,1071,33.62,,1018,34.15,-0.01551977,75,34.54,-0.01783146
1072,ONT,ONTERRIS INC,Industrials,1072,16.8,,1232,16.31,0.03004292,1180,16.33,-0.05119255
1073,CARG,CARGURUS INC CLASS A,Communication,1073,30.44,,1084,30.08,0.01196809,1096,30.395,0.00199867
1074,RDN,RADIAN GROUP INC,Financials,1074,35.61,,1028,35.11,0.01424096,1261,34.92,0.01181556
1075,THRM,GENTHERM INC,Consumer Discretionary,1075,35.06,,1001,35.25,-0.00539007,471,35.22,-0.01892569
1076,USLM,UNITED STATES LIME AND MINERALS IN,Materials,1076,105.83,,974,111.12,-0.04760619,1030,110.45,-0.02183099
1077,OABI,OMNIAB INC,Health Care,1077,2.33,,1030,2.32,0.00431034,896,2.295,-0.00854701
1078,MAGN,MAGNERA CORP,Materials,1078,12.05,,765,12.02,0.00249584,447,12.2,-0.01394586
1079,AIOT,POWERFLEET INC,Information Technology,1079,3.85,,1010,3.91,-0.01534527,522,4.025,-0.01758794
1080,WALD,WALDENCAST PLC CLASS A,Consumer Staples,1080,1.61,,1172,1.61,0.0,1496,1.615,-0.03012048
1081,CTRE,CARETRUST REIT INC,Real Estate,1081,38.8,,1605,37.49,0.03494265,1602,37.55,0.01160281
1082,RVSB,RIVERVIEW BANCORP INC,Financials,1082,5.72,,1076,5.58,0.02508961,655,5.64,-0.03793103
1083,FRSH,FRESHWORKS INC CLASS A,Information Technology,1083,9.19,,1436,8.93,0.02911534,1069,8.8807,0.00790068
1084,PVLA,PALVELLA THERAPEUTICS INC,Health Care,1084,118.68,,1039,118.84,-0.00134635,1117,119.96,0.05075155
1085,RELY,REMITLY GLOBAL INC,Financials,1085,20.4,,1029,20.66,-0.0125847,986,20.8901,-0.02085308
1086,PHIN,PHINIA INC,Consumer Discretionary,1086,80.52,,734,81.33,-0.00995942,1301,80.88,0.00680862
1087,ARI,APOLLO COMMERCIAL REAL ESTATE FINA,Financials,1087,10.91,,1416,10.75,0.01488372,1724,10.795,-0.00738689
1088,AVR,ANTERIS TECHNOLOGIES GLOBAL CORP,Health Care,1088,10.28,,845,9.59,0.07194995,527,9.5855,-0.0194274
1089,GLNG,GOLAR LNG LTD,Energy,1089,51.21,,1641,50.75,0.00906404,1790,51.12,0.02318548
1090,RYZ,RYERSON HOLDING CORP,Materials,1090,27.53,,1034,27.25,0.01027523,1306,27.535,-0.01624549
1091,NKTX,NKARTA INC,Health Care,1091,3.03,,979,2.79,0.08602151,1481,2.89,-0.02447552
1092,PBI,PITNEY BOWES INC,Industrials,1092,17.05,,1031,17.14,-0.00525088,819,17.445,-0.02057143
1093,CLW,CLEARWATER PAPER CORP,Materials,1093,15.62,,1009,15.66,-0.00255428,358,15.65,-0.06730197
1094,JBIO,JADE BIOSCIENCES INC,Health Care,1094,21.97,,997,19.45,0.12956298,1879,19.88,0.15636147
1095,DNTH,DIANTHUS THERAPEUTICS INC,Health Care,1095,87.53,,950,87.37,0.00183129,1696,86.45,0.05915869
1096,DOUG,DOUGLAS ELLIMAN INC,Real Estate,1096,1.73,,1621,1.68,0.0297619,1530,1.685,-0.02325581
1097,ASLE,AERSALE CORP,Industrials,1097,6.44,,1106,6.34,0.01577287,1051,6.25,-0.0015748
1098,RNGR,RANGER ENERGY SERVICES INC CLASS A,Energy,1098,15.49,,1595,15.61,-0.00768738,1564,15.42,0.02159686
1099,SANM,SANMINA CORP,Information Technology,1099,247.04,,680,253.45,-0.02529098,1445,252.2,0.04952586
1100,PDEX,PRO DEX INC,Health Care,1100,63.39,,688,64.4,-0.01568323,618,64.75,0.00046606
1101,KE,KIMBALL ELECTRONICS INC,Information Technology,1101,25.56,,668,25.97,-0.01578745,1712,26.06,0.02648221
1102,TMHC,TAYLOR MORRISON HOME CORP,Consumer Discretionary,1102,71.65,,1116,71.6,0.00069832,1065,71.7,0.00027941
1103,MRCY,MERCURY SYSTEMS INC,Industrials,1103,110.87,,1025,111.76,-0.00796349,541,111.47,-0.01887455
1104,TK,TEEKAY CORPORATION CORP LTD,Energy,1104,12.45,,1184,12.32,0.01055195,1184,12.41,0.03442485
1105,WSR,WHITESTONE REIT,Real Estate,1105,18.94,,1182,18.95,-0.0005277,1443,18.915,0.0
1106,FLNG,FLEX LNG LTD,Energy,1106,30.89,,1156,30.36,0.01745718,1670,30.305,0.02084734
1107,VC,VISTEON CORP,Consumer Discretionary,1107,115.82,,699,120.0,-0.03483333,1277,121.235,0.05438889
1108,ADAM,ADAMAS INC TRUST,Financials,1108,9.07,,1112,8.94,0.01454139,1080,9.035,-0.02081051
1109,HNRG,HALLADOR ENERGY,Utilities,1109,17.73,,166,18.93,-0.06339144,913,18.76,-0.02673522
1110,ZYME,ZYMEWORKS INC,Health Care,1110,23.88,,1627,23.26,0.0266552,1687,23.28,0.00518583
1111,FOXF,FOX FACTORY HOLDING CORP,Consumer Discretionary,1111,17.55,,795,17.94,-0.02173913,249,18.525,-0.03910016
1112,DNOW,DNOW INC,Industrials,1112,13.41,,771,13.71,-0.02188184,1366,13.745,0.01555556
1113,TCX,TUCOWS INC,Information Technology,1113,13.67,,1652,13.12,0.04192073,1797,13.105,-0.01575394
1114,PAMT,PAMT CORP,Industrials,1114,14.04,,1115,13.39,0.04854369,702,13.03,-0.01180812
1115,AAMI,ACADIAN ASSET MANAGEMENT INC,Financials,1115,73.01,,1033,73.89,-0.0119096,943,74.165,-0.01676647
1116,AURA,AURA BIOSCIENCES INC,Health Care,1116,7.02,,952,6.95,0.01007194,1786,6.73,0.09621451
1117,SION,SIONNA THERAPEUTICS INC,Health Care,1117,39.87,,1068,38.83,0.02678341,1268,39.77,0.04101877
1118,TGTX,TG THERAPEUTICS INC,Health Care,1118,53.94,,599,54.4,-0.00845588,647,54.84,0.02217212
1119,CSTL,CASTLE BIOSCIENCES INC,Health Care,1119,21.38,,1070,21.2,0.00849057,1090,21.07,0.00378788
1120,UPBD,UPBOUND GROUP INC,Consumer Discretionary,1120,18.69,,1407,18.32,0.02019651,1491,18.4672,0.0
1121,COUR,COURSERA INC,Consumer Discretionary,1121,5.41,,1174,5.31,0.01883239,1158,5.37,-0.00747664
1122,UHT,UNIVERSAL HEALTH REALTY INCOME TRU,Real Estate,1122,39.98,,1159,38.2,0.04659686,1737,38.03,0.00898045
1123,CRMD,CORMEDIX INC,Health Care,1123,8.6,,649,8.82,-0.02494331,622,8.868,0.01730104
1124,KFRC,KFORCE INC,Industrials,1124,45.57,,1080,43.94,0.03709604,1220,44.225,-0.03194536
1125,JOUT,JOHNSON OUTDOORS INC CLASS A,Consumer Discretionary,1125,45.58,,241,45.47,0.00241918,224,45.465,-0.02236078
1126,KELYA,KELLY SERVICES INC CLASS A,Industrials,1126,11.36,,1047,11.01,0.03178928,1024,10.93,-0.03080986
1127,SBRA,SABRA HEALTH CARE REIT INC,Real Estate,1127,18.63,,1679,18.27,0.01970443,1772,18.275,0.00827815
1128,PRME,PRIME MEDICINE INC,Health Care,1128,3.24,,843,3.37,-0.03857567,1142,3.5,0.04334365
1129,BZH,BEAZER HOMES INC,Consumer Discretionary,1129,26.55,,1012,26.48,0.0026435,741,27.05,-0.02107209
1130,ECVT,ECOVYST INC,Materials,1130,12.79,,1681,12.89,-0.00775795,1610,12.835,0.00546022
1131,SAH,SONIC AUTOMOTIVE INC CLASS A,Consumer Discretionary,1131,81.43,,1073,80.58,0.01054852,1439,81.19,-0.00185805
1132,AKBA,AKEBIA THERAPEUTICS INC,Health Care,1132,1.1,,1087,1.09,0.00917431,1410,1.095,0.01869159
1133,TALK,TALKSPACE INC,Health Care,1133,5.2,,812,5.21,-0.00191939,726,5.205,0.0
1134,VREX,VAREX IMAGING CORP,Health Care,1134,10.52,,1238,10.4,0.01153846,1067,10.49,-0.01234568
1135,AGYS,AGILYSYS INC,Information Technology,1135,86.37,,1142,84.44,0.02285647,843,84.645,-0.0350817
1136,ERII,ENERGY RECOVERY INC,Industrials,1136,8.86,,1078,8.9,-0.00449438,1015,8.95,-0.0552017
1137,ASC,ARDMORE SHIPPING CORP,Energy,1137,17.89,,1121,17.56,0.01879271,712,17.49,0.02870533
1138,APLD,APPLIED DIGITAL CORP,Information Technology,1138,45.27,,818,45.2,0.00154867,769,46.67,-0.02983473
1139,VLGEA,VILLAGE SUPER MARKET INC CLASS A,Consumer Staples,1139,42.04,,1664,40.78,0.0308975,1825,40.7012,0.00221185
1140,MTUS,METALLUS INC,Materials,1140,19.28,,1055,19.71,-0.02181634,1438,19.525,0.02071466
1141,HSTM,HEALTHSTREAM INC,Health Care,1141,25.66,,1168,25.36,0.01182965,1022,25.34,-0.01092044
1142,SMP,STANDARD MOTOR PRODUCTS INC,Consumer Discretionary,1142,38.75,,1140,38.9,-0.00385604,778,38.76,-0.01294088
1143,AXSM,AXSOME THERAPEUTICS INC,Health Care,1143,241.97,,1124,247.85,-0.02372403,166,248.98,-0.01057884
1144,WLY,JOHN WILEY AND SONS INC CLASS A,Communication,1144,43.94,,176,44.99,-0.02333852,839,46.0087,-0.0366167
1145,VTOL,BRISTOW GROUP INC,Energy,1145,42.63,,1222,42.41,0.00518746,1434,41.83,0.00141677
1146,NSSC,NAPCO SECURITY TECHNOLOGIES INC,Information Technology,1146,37.49,,1089,37.5,-0.00026667,1386,37.27,0.00294196
1147,LILA,LIBERTY LATIN AMERICA LTD CLASS A,Communication,1147,5.95,,1409,5.28,0.12689394,1861,5.035,0.1
1148,KOD,KODIAK SCIENCES INC,Health Care,1148,37.05,,1104,36.63,0.01146601,1021,37.915,0.01355838
1149,AVIR,ATEA PHARMACEUTICALS INC,Health Care,1149,4.48,,1085,4.39,0.02050114,1094,4.4,0.00688073
1150,MYPS,PLAYSTUDIOS INC CLASS A,Communication,1150,0.515,,1389,0.5052,0.01939826,1111,0.4934,-0.05904265
1151,INSE,INSPIRED ENTERTAINMENT INC,Consumer Discretionary,1151,7.73,,1217,7.74,-0.00129199,707,7.91,-0.0325
1152,ONIT,ONITY GROUP INC,Financials,1152,35.81,,1277,34.41,0.04068585,1179,34.57,-0.06163076
1153,JCAP,JEFFERSON CAPITAL INC,Financials,1153,17.51,,1181,16.97,0.03182086,1106,16.82,-0.02133795
1154,TRDA,ENTRADA THERAPEUTICS INC,Health Care,1154,7.24,,1048,7.07,0.02404526,1031,7.0,-0.00282087
1155,TMDX,TRANSMEDICS GROUP INC,Health Care,1155,73.83,,1065,75.51,-0.02224871,1047,75.45,-0.04162965
1156,PINE,ALPINE INCOME PROPERTY TRUST INC,Real Estate,1156,19.53,,1196,19.26,0.01401869,1369,19.12,0.00679561
1157,SXC,SUNCOKE ENERGY INC,Materials,1157,8.37,,1137,8.37,0.0,1225,8.48,-0.03125
1158,CNNE,CANNAE HOLDINGS INC,Financials,1158,13.79,,1488,13.33,0.03450863,1287,13.3,-0.0255848
1159,AISP,AIRSHIP AI HOLDINGS INC CLASS A,Information Technology,1159,2.8,,1057,2.86,-0.02097902,703,2.915,-0.0137931
1160,CMC,COMMERCIAL METALS,Materials,1160,71.14,,1180,73.29,-0.02933552,1286,72.82,0.0128524
1161,MRTN,MARTEN TRANSPORT LTD,Industrials,1161,17.15,,1241,16.92,0.01359338,1084,17.055,0.0041543
1162,POWI,POWER INTEGRATIONS INC,Information Technology,1162,80.57,,13,87.35,-0.07761878,607,89.59,0.00275514
1163,MTX,MINERALS TECHNOLOGIES INC,Materials,1163,76.48,,870,77.16,-0.00881286,185,77.9725,-0.0191941
1164,SCHL,SCHOLASTIC CORP,Communication,1164,42.47,,1102,42.53,-0.00141077,850,42.92,-0.00700444
1165,HUBG,HUB GROUP INC CLASS A,Industrials,1165,43.19,,1122,43.98,-0.01796271,999,44.4,-0.00834273
1166,ZETA,ZETA GLOBAL HOLDINGS CORP CLASS A,Information Technology,1166,19.51,,1618,18.47,0.05630753,1578,18.465,-0.02275132
1167,BANF,BANCFIRST CORP,Financials,1167,111.99,,879,111.34,0.00583797,765,111.63,0.00026952
1168,TOI,ONCOLOGY INSTITUTE INC,Health Care,1168,5.03,,1069,5.01,0.00399202,34,5.045,-0.04752852
1169,MOD,MODINE MANUFACTURING,Industrials,1169,277.46,,42,295.58,-0.0613032,748,291.88,-0.00601944
1170,WS,WORTHINGTON STEEL INC,Materials,1170,39.76,,1154,40.22,-0.0114371,1442,40.11,-0.01252148
1171,KALU,KAISER ALUMINIUM CORP,Materials,1171,179.11,,761,185.03,-0.03199481,633,182.05,0.01247606
1172,BLFS,BIOLIFE SOLUTIONS INC,Health Care,1172,24.79,,1130,24.9,-0.00441767,918,25.26,-0.0437788
1173,CEVA,CEVA INC,Information Technology,1173,45.48,,580,48.41,-0.06052468,1017,48.66,-0.02634755
1174,LFMD,LIFEMD INC,Health Care,1174,4.55,,1349,4.31,0.05568445,1049,4.515,-0.09263158
1175,OSPN,ONESPAN INC,Information Technology,1175,13.56,,1151,13.32,0.01801802,1019,13.16,-0.01333333
1176,YELP,YELP INC,Communication,1176,22.67,,1204,22.47,0.00890076,1267,22.65,-0.01791958
1177,HTLD,HEARTLAND EXPRESS INC,Industrials,1177,14.64,,1105,14.69,-0.00340368,1013,14.585,0.01731302
1178,GFF,GRIFFON CORP,Industrials,1178,90.33,,865,89.43,0.01006374,854,90.8,-0.01865467
1179,ORGO,ORGANOGENESIS HOLDINGS INC CLASS A,Health Care,1179,2.43,,1649,2.43,0.0,1746,2.455,-0.00409836
1180,REZI,RESIDEO TECHNOLOGIES INC,Industrials,1180,30.55,,1114,31.13,-0.01863155,1182,31.32,-0.02444375
