current_rank,ticker,name,sector,2026-07-17__predicted_rank,2026-07-17__close,2026-07-17__next_snapshot_return,2026-07-16__predicted_rank,2026-07-16__close,2026-07-16__next_snapshot_return,2026-07-15__predicted_rank,2026-07-15__close,2026-07-15__next_snapshot_return,2026-07-14__predicted_rank,2026-07-14__close,2026-07-14__next_snapshot_return,2026-07-13__predicted_rank,2026-07-13__close,2026-07-13__next_snapshot_return,2026-07-10__predicted_rank,2026-07-10__close,2026-07-10__next_snapshot_return,2026-07-09__predicted_rank,2026-07-09__close,2026-07-09__next_snapshot_return,2026-07-08__predicted_rank,2026-07-08__close,2026-07-08__next_snapshot_return,2026-07-07__predicted_rank,2026-07-07__close,2026-07-07__next_snapshot_return,2026-07-06__predicted_rank,2026-07-06__close,2026-07-06__next_snapshot_return,2026-07-02__predicted_rank,2026-07-02__close,2026-07-02__next_snapshot_return,2026-07-01__predicted_rank,2026-07-01__close,2026-07-01__next_snapshot_return,2026-06-30__predicted_rank,2026-06-30__close,2026-06-30__next_snapshot_return,2026-06-29__predicted_rank,2026-06-29__close,2026-06-29__next_snapshot_return,2026-06-26__predicted_rank,2026-06-26__close,2026-06-26__next_snapshot_return,2026-06-25__predicted_rank,2026-06-25__close,2026-06-25__next_snapshot_return,2026-06-24__predicted_rank,2026-06-24__close,2026-06-24__next_snapshot_return,2026-06-23__predicted_rank,2026-06-23__close,2026-06-23__next_snapshot_return,2026-06-22__predicted_rank,2026-06-22__close,2026-06-22__next_snapshot_return,2026-06-20__predicted_rank,2026-06-20__close,2026-06-20__next_snapshot_return
240,CDW,CDW Corporation,Information Technology,240,133.240005,,237,134.339996,-0.008188112496296474,298,130.860001,0.026593267411024968,70,139.380005,-0.06112787842129863,155,144.354996,-0.03449706265934427,179,144.389999,-0.00024241983684747392,116,140.210007,0.029812365675154773,111,137.720001,0.018080206084227335,110,139.229996,-0.010845328186319891,252,134.190002,0.03755864017350574,247,133.369995,0.00614836193103252,133,138.410004,-0.03641361790582709,213,140.639999,-0.015856051022867246,3,139.820007,0.005864625654038003,114,133.300003,0.04891225696371504,229,128.020004,0.041243546594483815,130,130.220001,-0.016894463086358003,117,130.059998,0.0012302245306814452,257,123.57,0.052520822206037154,249,128.369995,-0.037391876505097565
241,TECH,Bio-Techne,Health Care,241,72.120003,,257,71.769997,0.004876773228790654,227,71.480003,0.004056994793355084,229,71.230003,0.003509756976986189,153,71.360001,-0.001821720826489348,180,71.300003,0.000841486640610567,176,71.150002,0.002108236061609814,159,70.959999,0.002677607140327165,152,70.610001,0.004956776590330225,155,70.919998,-0.004371080213510625,157,70.830002,0.0012705915213726549,159,71.0,-0.0023943380281691296,160,70.650002,0.004953970135768815,139,70.900002,-0.0035260929893908832,118,71.0,-0.001408422535211229,167,70.699997,0.004243324083875288,126,58.875,0.20074721126448347,47,56.259998,0.04648066286813579,34,55.610001,0.01168849106836034,23,57.939999,-0.04021398067335147
242,TRMB,Trimble Inc.,Information Technology,242,52.720001,,236,53.75,-0.019162772093023195,254,51.919998,0.035246573006416426,244,51.580002,0.006591624405132723,257,52.290001,-0.01357810262807213,282,52.82,-0.010034059068534718,305,52.709999,0.0020869095444300267,302,52.400002,0.005915973056642265,303,53.73,-0.024753359389540264,319,52.470001,0.024013702610754528,323,53.040001,-0.01074660613222822,344,52.580002,0.00874855425072063,343,51.18,0.027354474404064133,330,50.77,0.008075635217648092,316,50.700001,0.0013806508603422252,313,50.240002,0.009156030686463756,249,50.139999,0.001994475508465765,410,49.189999,0.019312868861818933,418,49.23,-0.0008125330083281757,433,49.04,0.001423921887713675
243,BRKR,Bruker Corporation - Common Stock,,243,58.23,,252,59.25,-0.017215189873417747,234,58.66,0.010057961131946902,147,59.830002,-0.019555439760807647,250,58.970001,0.014583703330783404,181,60.060001,-0.01814851784634497,187,60.580002,-0.008583707210838343,278,57.209999,0.05890583916982761,307,58.25,-0.01785409442060082,238,61.34,-0.0503749592435605,258,61.639999,-0.004866953356050474,301,60.639999,0.016490765443449407,239,60.18,0.0076437188434697045,172,59.709999,0.007871395208028709,230,60.91,-0.019701214907240083,219,60.889999,0.00032847758792042825,100,58.439999,0.04192334089533434,223,55.110001,0.06042456794729523,94,56.529999,-0.025119370690241838,99,56.77,-0.012231364668879974
244,AAL,"American Airlines Group, Inc. - Common Stock",,244,14.98,,231,15.6,-0.03974358974358971,216,15.63,-0.0019193857965451588,217,15.67,-0.00255264837268665,188,16.309999,-0.0392396713206421,215,16.950001,-0.03775822786087146,218,17.059999,-0.0064477143287055005,217,16.52,0.03268759079903161,77,17.200001,-0.03953493956192211,104,17.75,-0.030985859154929574,119,17.92,-0.009486607142857206,170,18.15,-0.012672176308539784,203,18.07,0.004427227448810189,185,17.92,0.008370535714285587,170,17.870001,0.002797929334195537,169,17.57,0.01707461582242442,158,17.434999,0.00745407067350512,143,16.139999,0.08023544487208478,135,16.08,0.003731281094527361,153,16.405,0.0056285178236397115
245,RYAAY,"Ryanair Holdings plc - American Depositary Shares, each representing five Ordinary Shares",,245,62.57,,124,66.360001,-0.05711273271379236,109,66.629997,-0.0040521688752290785,212,64.290001,0.036397510710880265,203,63.91,0.005945877014551737,238,64.629997,-0.011140291403696101,144,64.150002,0.007482384801796194,25,65.510002,-0.020760188650276623,135,66.349998,-0.01266007573956518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,COCO,THE VITA COCO COMPANY INC,Consumer Staples,246,73.18,,246,73.25,-0.0009556313993173138,183,74.75,-0.02006688963210701,320,74.029999,0.009725800482585312,325,74.635002,-0.00810615641170609,326,71.400002,0.04530812198016454,323,71.25,0.0021052912280701275,398,68.43,0.04120999561595773,412,65.550003,0.043935878996069544,417,66.779999,-0.018418628607646426,415,66.160004,0.009371145140801396,422,68.980003,-0.04088139862794726,432,66.139999,0.042939280963702364,319,72.529999,-0.08810147646631017,304,73.709999,-0.016008682892533876,174,82.550003,-0.10708665873700829,197,82.790001,-0.0028988766409122624,111,82.739998,0.0006043389075258698,102,82.879997,-0.0016891771846951897,228,83.45,-0.013568198532546982
247,EVRG,Evergy,Utilities,247,85.589996,,149,86.559998,-0.011206123179439031,247,85.419998,0.013345820963376553,145,86.449997,-0.0119143902341603,160,86.449997,0.0,260,85.709999,0.008633741787816396,288,85.279999,0.005042213942802576,211,85.910004,-0.007333313591744162,67,87.120003,-0.0138888769322012,78,86.269997,0.009852857651078795,218,88.129997,-0.021105186239822493,71,86.190002,0.022508353115016755,77,86.43,-0.0027767904662733267,229,87.010002,-0.006665923303851851,206,87.209999,-0.0022932806133846295,218,86.660004,0.006346584059700566,82,85.82,0.009787974831041879,115,84.839996,0.011551202807694505,111,83.25,0.01909905105105114,123,83.65,0.009090909090909038
248,RIVN,"Rivian Automotive, Inc. - Class A Common Stock",,248,17.455,,316,17.09,0.021357519016968807,89,17.799999,-0.039887586510538586,55,17.5,0.017142800000000014,135,17.309999,0.010976372673389356,54,17.48,-0.009725457665903825,51,18.120001,-0.035320141538623395,208,16.66,0.08763511404561819,255,16.49,0.01030927835051565,237,20.139999,-0.18123133968378058,181,18.629999,0.08105207090993383,107,17.18,0.08440040745052402,11,17.35,-0.009798270893371819,96,16.809999,0.03212379727089809,279,15.63,0.07549577735124768,360,14.86,0.05181695827725452,383,14.64,0.015027322404371546,314,14.89,-0.016789791806581578,304,15.1,-0.013907284768211903,268,15.39,-0.08595641646489105
249,ULTA,Ulta Beauty,Consumer Discretionary,249,479.570007,,272,478.859985,0.0014827340396796895,285,466.140015,0.027287874009271684,291,469.119995,-0.006352276670705592,291,473.329987,-0.008894412176763233,319,469.200012,0.008802163031487842,315,460.23999,0.01946815182227013,321,455.109985,0.011272011533651538,306,453.779999,0.002930904850215743,318,452.48999,0.0028509116853612237,326,461.329987,-0.019161982201690297,347,454.779999,0.014402541920054857,349,450.980011,0.008426067469318399,342,459.119995,-0.017729534955235438,299,488.450012,-0.060047121055245234,300,485.519989,0.006034814356530971,309,478.929993,0.013759831491697794,268,459.329987,0.042670860938151645,385,465.059998,-0.012321014545740416,411,460.925,0.019577736395570033
250,PATK,PATRICK INDUSTRIES INC,Consumer Discretionary,250,88.089996,,195,88.25,-0.001813076487252152,348,84.599998,0.04314423269844525,360,84.279999,0.0037968557640821743,355,83.43,0.010188169723121199,394,82.699997,0.00882712244838424,364,83.669998,-0.011593175847811166,358,83.080002,0.007101540512721938,253,87.724998,-0.05300354315501399,349,85.93,0.020889072500872796,260,85.029999,0.010584511473415548,278,85.269997,-0.0028145655968534466,,,,,,,,,,,,,,,,,,,,,,,,
251,LNT,Alliant Energy,Utilities,251,74.82,,247,75.75,-0.0122772277227724,243,74.550003,0.016096538587664355,232,76.309998,-0.023063753716780155,169,76.629997,-0.0041758973316938786,192,76.400002,0.003010405680355932,219,75.699997,0.00924709415774494,207,76.370003,-0.00877315665419054,204,77.650002,-0.016484210779543873,64,76.580002,0.013972316166823928,227,78.029999,-0.01858255822866295,65,75.790001,0.029555323531398336,236,76.290001,-0.006553938831381112,243,77.18,-0.011531471883907796,221,77.25,-0.0009061488673138829,217,76.190002,0.013912560338297242,208,75.589996,0.007937637673641529,92,74.57,0.013678369317420058,104,73.209999,0.018576711085598996,124,73.6,0.0028766986301369535
252,FISV,Fiserv,Financials,252,50.630001,,227,51.720001,-0.02107501892739727,308,50.360001,0.027005559431978687,322,49.540001,0.016552280650943052,307,51.18,-0.032043747557639723,340,50.450001,0.014469751943116949,308,51.650002,-0.023233319526299367,331,50.599998,0.020751068013876273,311,52.709999,-0.04003037450256841,328,51.779999,0.017960602896110567,318,52.330002,-0.0105102805079198,360,50.73,0.031539562389119036,298,49.049999,0.03425078561163675,422,48.830002,0.0045053653694300255,415,49.450001,-0.012537896611973798,425,47.529999,0.04039558258774645,438,48.189999,-0.013695787791985659,444,47.299999,0.018816068051079604,434,47.18,0.0025434294192454576,424,47.57,-0.014208127576094243
253,ROKU,"Roku, Inc. - Class A Common Stock",,253,144.429993,,270,143.820007,0.00424131532687233,282,143.320007,0.0034886964525475683,112,141.759995,0.011004599710940921,111,142.339996,-0.004074757737101642,144,140.690002,0.011727869617913722,175,140.259995,0.003065785080057948,50,139.25,0.007253105924596159,35,141.210007,-0.013880085708089962,165,142.259995,-0.0073807678680152256,177,142.429993,-0.0011935547872981012,50,140.509995,0.013664494116592873,9,138.139999,0.01715647905861073,207,136.529999,0.011792280171334157,61,135.399994,0.008345679838065667,30,134.729996,0.004972894083660417,31,135.929993,-0.008828051657443936,27,135.054993,0.006478842289081355,10,135.199997,-0.0010725148166977894,11,135.35,-0.020786628916445338
254,EXE,Expand Energy,Energy,254,88.129997,,255,88.18,-0.0005670560217736487,258,87.629997,0.006276423814096432,237,87.809998,-0.0020498918585556414,272,87.099998,0.008151550129771534,269,87.25,-0.0017192206303725532,300,88.970001,-0.0193323702446625,297,90.099998,-0.01254158740380884,305,89.559998,0.006029477579934772,306,88.889999,0.007537394617362914,292,90.720001,-0.02017197949545868,308,89.57,0.012839131405604665,292,91.190002,-0.017765127365607647,329,87.540001,0.04169523598703173,305,88.470001,-0.010512037860155421,303,88.440002,0.00033920171100843,335,88.599998,-0.0018058239685286859,263,88.730003,-0.0014651752012224684,407,88.440002,0.0032790704821556993,450,87.605,0.016785455847822872
255,EBAY,eBay Inc.,Consumer Discretionary,255,112.059998,,279,110.910004,0.010368712997251395,176,112.760002,-0.016406509109497924,180,112.540001,0.0019548693624056313,76,115.089996,-0.022156530442489553,95,117.199997,-0.018003421962544897,102,117.330002,-0.0011080286182897359,113,115.25,0.018047739696312348,98,114.709999,0.004707532078350063,114,113.669998,0.009149300768000357,106,114.839996,-0.010188070713621378,131,111.279999,0.03199134644133128,4,111.75,-0.004205825503355687,325,110.800003,0.008573979912256835,312,107.870003,0.027162324265440185,324,108.0,-0.0012036759259259622,337,109.449997,-0.013248031427538498,347,108.970001,0.00440484532986285,448,104.940002,0.03840288663230629,429,105.485,-0.030487768486470168
256,AEP,American Electric Power,Utilities,256,132.139999,,258,133.130005,-0.007436385208578811,253,132.5,0.00475475471698128,234,134.940002,-0.018082125121059334,166,135.630005,-0.005087391982327327,270,135.429993,0.0014768663541171456,212,133.850006,0.011804160845536149,76,135.899994,-0.01508453341064886,45,137.529999,-0.011851996014338728,46,135.979996,0.011398757505479029,183,138.509995,-0.018265822621681638,49,135.050003,0.025620080882190033,206,136.809998,-0.01286452032548091,217,137.970001,-0.008407646528900026,209,138.690002,-0.0051914412691406175,227,137.0,0.012335781021897807,193,134.960007,0.015115537153165715,26,133.740005,0.009122191972401827,248,130.300003,0.0264006287091183,259,130.0,0.020440135947370486
257,NTAP,NetApp,Information Technology,257,163.880005,,285,159.690002,0.026238355235288946,284,162.100006,-0.0148673899493873,62,174.550003,-0.07132624913217556,87,163.929993,0.06478381292921798,99,168.869995,-0.02925328445707598,158,171.729996,-0.01665405617315696,213,165.399994,0.038270872004989354,241,165.779999,-0.0022922246488854547,257,163.550003,0.01363494930660436,351,154.169998,0.060841960963118114,368,156.380005,-0.014132286285577389,359,154.759995,0.010467886096791501,274,155.059998,-0.0019347543136173373,255,152.449997,0.01712037422998458,243,154.589996,-0.013843062651997307,235,155.559998,-0.0062355490644837586,202,157.820007,-0.014320167911283876,197,158.309998,-0.0030951361644260267,255,158.79,-0.008765944140244009
258,TTWO,Take-Two Interactive,Communication Services,258,236.679993,,224,239.570007,-0.012063338128967094,201,243.800003,-0.01735027050020177,214,237.039993,0.028518436549228143,234,244.095001,-0.028922625262041146,159,243.199997,0.003680115176975196,173,246.100006,-0.01178386399551734,39,251.380005,-0.021004053206220563,158,257.790009,-0.02486521500528749,169,258.410004,-0.002399268567017332,165,254.990005,0.013412286493347025,186,250.320007,0.018656111654710816,176,249.979996,0.00136015283398927,146,247.149994,0.011450544481906855,40,238.529999,0.03613799117988514,36,238.720001,-0.0007959199028321207,59,235.770004,0.012512181150915236,190,242.639999,-0.028313530449693092,77,239.570007,0.012814592437691896,143,238.83,0.0012120026797559635
259,AFRM,"Affirm Holdings, Inc. - Class A Common Stock",,259,76.07,,220,79.839996,-0.04721939114325613,182,81.709999,-0.022885852684932706,91,84.449997,-0.03244521133612355,191,81.93,0.030757927499084348,7,83.419998,-0.017861400572078634,13,83.779999,-0.004296980237490811,129,81.279999,0.030757874394166773,17,83.620003,-0.027983782779821165,144,85.779999,-0.025180648463285826,169,84.580002,0.014187715436563941,209,83.849998,0.008706070571402824,215,81.550003,0.02820349375094433,205,81.790001,-0.0029343195630967545,153,79.489998,0.02893449563302286,87,76.849998,0.034352635897271,49,77.660004,-0.010430156557808101,124,71.830002,0.08116388469542302,129,72.199997,-0.005124584700467505,113,72.87,-0.023268412426093565
260,Z,"Zillow Group, Inc. - Class C Capital Stock",,260,33.904999,,244,34.080002,-0.0051350642526372114,240,33.845001,0.006943447866939012,288,31.860001,0.06230382729743167,326,32.189999,-0.010251569128660099,358,32.189999,0.0,327,33.439999,-0.03738038389295406,337,32.299999,0.036256554074992176,326,32.779999,-0.014643075492467128,333,32.959999,-0.005461165214234565,329,33.43,-0.014059258151360998,340,33.02,0.012416717141126465,347,31.52,0.04758883248730972,290,31.379999,0.0044614724175102705,431,31.15,0.007383595505618068,445,29.41,0.05916354981298877,451,30.540001,-0.037000686411241435,464,30.5,0.0013115081967212117,464,30.309999,0.006268591430834469,439,30.6,-0.05605736356096647
261,SOFI,"SoFi Technologies, Inc.  - Common Stock",,261,17.280001,,254,17.32,-0.0023094110854504635,236,17.870001,-0.030777894192619115,47,18.549999,-0.03665757610013898,130,18.129999,0.023166024443796118,34,18.780001,-0.03461139325817908,48,18.620001,0.00859291038706167,179,17.73,0.05019746192893382,223,17.75,-0.0011267605633802358,44,18.610001,-0.04621176538356986,102,18.24,0.020285142543859713,118,18.440001,-0.010846040626570463,74,17.93,0.028444004461795735,33,18.190001,-0.014293622083912938,21,17.85,0.017337920432769494,25,17.299999,0.03179196715560506,20,17.309999,-0.0005777007843849047,32,17.290001,0.0011566222581480545,35,17.1,0.011111169590643177,51,17.3899,-0.045226130653266305
262,GRAB,Grab Holdings Limited - Class A Ordinary Shares,,262,3.57,,251,3.73,-0.04289544235924936,135,3.82,-0.023560209424083767,142,3.8,0.0052631578947368585,21,3.94,-0.035532994923857864,31,3.93,0.0025445292620864812,19,3.88,0.012886597938144506,27,3.81,0.018372703412073532,13,3.93,-0.03053435114503822,10,3.85,0.020779220779220786,161,3.9,-0.012820512820512775,216,3.89,0.0025706940874035134,82,3.77,0.03183023872679058,26,3.74,0.008021390374331583,300,3.55,0.05352112676056353,292,3.46,0.026011560693641522,295,3.49,-0.008595988538682042,313,3.46,0.00867052023121384,317,3.49,-0.008595988538682042,328,3.545,-0.022408963585434094
263,BSP,Bending Spoons S.p.A. - Ordinary Shares,,263,32.400002,,266,32.119999,0.008717403758325082,269,33.349998,-0.036881531447168325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,CMCSA,Comcast,Communication Services,264,23.790001,,275,24.1,-0.012863029045643182,301,23.49,0.025968497232865095,296,23.190001,0.012936566928134274,285,23.969999,-0.03254059376473073,298,23.57,0.016970683071701353,309,23.344999,0.009421841541755738,301,23.190001,0.006683828948519821,281,23.41,-0.009397650576676742,278,23.379999,0.0012831908162185268,294,23.790001,-0.017234215332735725,307,23.73,0.0025284871470712122,288,24.549999,-0.03340118262326608,288,24.219999,0.013625103783034831,252,23.17,0.04531717738454888,376,22.690001,0.02115464869305228,382,22.639999,0.0022085690021451665,389,22.799999,-0.007017544167436163,405,22.32,0.021505331541218586,435,22.435,-0.00490414623272406
265,VSEC,VSE CORP,Industrials,265,199.610001,,282,197.770004,0.00930372130649304,246,203.949997,-0.030301510619781924,223,208.600006,-0.022291509425939382,211,205.25,0.016321588306942747,226,211.300003,-0.028632290175594544,229,214.369995,-0.01432099674210463,241,206.520004,0.038010802091597906,130,221.059998,-0.0657739714627158,126,238.009995,-0.07121548403881106,100,232.330002,0.02444795313176984,114,228.75,0.015650281967213076,147,228.5,0.001094091903719896,105,224.229996,0.019042965152619384,86,219.990005,0.019273561996600685,104,223.690002,-0.016540734797793943,115,217.679993,0.027609377036317717,138,213.679993,0.01871958129463258,149,215.550003,-0.008675527599041666,155,216.57,-0.016741164050993684
266,AVGO,Broadcom,Information Technology,266,370.825012,,298,374.450012,-0.009680864958818591,186,394.279999,-0.050294174318489704,241,389.109985,0.013286767750254391,249,384.049988,0.01317536039084577,222,399.970001,-0.039803017626814596,240,401.109985,-0.0028420733530230002,234,388.690002,0.031953440881147266,388,370.779999,0.04830358446600025,429,373.899994,-0.008344463894268017,439,360.450012,0.03731441684623937,445,369.339996,-0.02406991957621607,435,377.75,-0.022263412309728725,411,372.450012,0.014230065322161867,416,365.019989,0.020355112662062913,373,378.910004,-0.0366578207314896,421,382.070007,-0.008270743429488747,439,380.149994,0.005050672182833171,429,392.130005,-0.03055112041222141,432,411.350006,-0.0467242025517316
267,TSCO,Tractor Supply,Consumer Discretionary,267,30.51,,256,31.01,-0.0161238310222509,305,30.17,0.0278422273781902,301,30.549999,-0.012438592878513566,315,30.24,0.010251289682539744,290,30.43,-0.006243838317449901,313,30.120001,0.010292131132399351,314,29.58,0.01825561189993241,285,30.43,-0.027932960893854775,293,30.219999,0.006949073691233432,271,31.76,-0.048488696473551696,298,32.259998,-0.015499009020397359,297,31.610001,0.020563017381745707,291,31.200001,0.013141025219838953,264,31.209999,-0.0003203460531991942,259,30.75,0.014959317073170775,317,30.059999,0.022954125846777362,328,29.68,0.012803200808625403,330,29.809999,-0.004360919300936628,350,29.555,-0.014219609788359677
268,POOL,Pool Corporation - Common Stock,,268,201.169998,,234,207.919998,-0.03246440970050413,239,202.369995,0.02742502909089861,143,210.070007,-0.03665450441956719,147,210.820007,-0.0035575371174331183,176,210.440002,0.0018057640961246513,184,207.970001,0.011876717738728004,196,204.199997,0.018462311730592207,175,209.619995,-0.02585630249633386,24,215.220001,-0.026019914385187692,164,219.470001,-0.0193648333741977,136,215.690002,0.0175251470394997,156,214.899994,0.0036761657610842047,137,211.619995,0.015499475841117993,119,211.610001,4.722839162973891e-05,4,207.380005,0.020397318439644208,13,205.360001,0.009836404315171299,54,194.839996,0.05399304668431637,42,195.610001,-0.003936429610263081,80,194.62,-0.016985797854520257
269,CZR,"Caesars Entertainment, Inc. - Common Stock",,269,29.860001,,169,29.91,-0.0016716482781677922,155,30.129999,-0.0073016597179442755,266,29.85,0.009380201005025235,288,29.66,0.006405933917734474,293,29.84,-0.0060321715817693855,306,29.77,0.0023513604299629787,319,29.82,-0.0016767270288396974,101,30.35,-0.017462932454695212,116,30.139999,0.006967518479346957,231,30.389999,-0.008226390530647887,245,30.41,-0.0006577112791844586,248,30.18,0.007620941020543448,100,29.82,0.012072434607645954,217,30.190001,-0.012255746530117628,151,30.41,-0.007234429463992109,190,29.6,0.02736486486486478,196,29.43,0.005776418620455415,226,29.290001,0.004779754019127447,214,29.305,0.0023956879669981834
270,CMPS,COMPASS Pathways Plc - American Depository Shares,,270,12.35,,304,12.43,-0.006436041834271933,256,13.31,-0.06611570247933884,215,13.39,-0.005974607916355512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,CPB,The Campbell's Company - Common Stock,,271,22.08,,166,22.65,-0.025165562913907258,307,21.889999,0.034719097063458104,300,22.1,-0.009502307692307754,318,22.15,-0.0022573363431149795,302,22.07,0.0036248300860897142,332,21.469999,0.027946019000746114,225,21.99,-0.023647157798999396,83,22.9,-0.03973799126637556,80,22.66,0.010591350397175514,64,23.32,-0.028301886792452824,59,23.469999,-0.006391095287221815,87,22.27,0.05388410417602163,52,23.01,-0.03215993046501531,5,22.73,0.012318521777386682,77,22.35,0.017002237136465315,110,22.24,0.004946043165467762,129,21.209999,0.04856204849420309,162,20.4,0.03970583333333333,168,20.575,-0.03546099290780147
272,NDSN,Nordson Corporation,Industrials,272,288.980011,,273,293.359985,-0.014930373002302932,346,287.769989,0.01942522227361243,358,286.829987,0.003277209645447643,352,286.589996,0.0008374018749768286,385,286.600006,-3.492672641469685e-05,371,286.369995,0.0008031951811151572,287,283.890015,0.00873570703076676,294,286.029999,-0.007481676773351209,297,293.660004,-0.02598244533157479,305,290.380005,0.011295540131972981,235,295.640015,-0.017791942000814798,88,301.690002,-0.020053654280528632,83,302.160004,-0.0015554739005100293,76,301.470001,0.0022887948973735472,178,304.640015,-0.010405770233434253,88,296.109985,0.02880696508765146,105,291.070007,0.01731534640736787,65,295.059998,-0.01352264294396166,85,295.05,-0.0029062414240972334
273,ASML,ASML Holding N.V. - New York Registry Shares,,273,1747.579956,,301,1784.869995,-0.020892299777833356,164,1815.27002,-0.016746833619826984,309,1775.640015,0.022318715880031537,295,1726.040039,0.028736283561959786,285,1797.319946,-0.03965899736362244,286,1804.25,-0.0038409610641539915,254,1768.650024,0.020128332636146107,290,1747.280029,0.012230435102168702,274,1825.069946,-0.04262297846199925,279,1769.319946,0.03150928136317965,265,1843.040039,-0.03999918148278492,259,1989.439941,-0.07358850045325405,132,1883.109985,0.05646508002558326,244,1794.619995,0.04930848327029813,137,1841.180054,-0.02528816174107862,262,1762.77002,0.04448114791514324,185,1778.459961,-0.008822206484298878,155,1929.25,-0.07815992691460416,14,1893.765,-0.00022286285185380006
274,SYM,Symbotic Inc. - Class A Common Stock,,274,41.25,,,,,261,42.639999,,252,43.66,-0.023362368300503755,263,42.43,0.028988922931887817,277,43.639999,-0.027726833815922003,324,43.150002,0.011355665754082755,330,41.689999,0.03502046138211701,348,41.32,0.008954477250725956,323,44.459999,-0.07062526024798166,346,42.740002,0.04024325969849052,341,44.959999,-0.04937715857155611,307,44.950001,0.00022242491162582922,348,42.139999,0.06668253599151708,388,41.240002,0.021823398553666662,317,40.77,0.011528133431444543,467,39.43,0.03398427593203146,485,38.57,0.02229712211563384,468,40.200001,-0.04054728754857495,484,39.7,-0.03550861324376198
275,JBLU,JETBLUE AIRWAYS CORP,Industrials,275,5.42,,274,5.64,-0.03900709219858156,224,5.59,0.008944543828264706,253,5.33,0.04878048780487809,217,5.6,-0.048214285714285654,247,5.76,-0.02777777777777779,140,5.92,-0.027027027027027084,262,5.58,0.06093189964157708,172,5.72,-0.02447552447552437,9,6.06,-0.05610561056105612,22,6.02,0.006644518272425293,68,5.92,0.016891891891891886,105,5.73,0.03315881326352521,118,5.63,0.017761989342806483,150,6.0,-0.06166666666666665,34,5.92,0.013513513513513598,42,5.79,0.022452504317789224,79,5.53,0.047016274864376095,45,5.49,0.007285974499089187,56,5.655,-0.03345070422535201
276,EXC,Exelon,Utilities,276,46.259998,,159,46.790001,-0.01132727054226812,275,45.740002,0.022955814475040803,163,46.919998,-0.02514910593133446,170,47.09,-0.00361015077511162,279,46.799999,0.006196602696508791,220,46.380001,0.009055584108331516,90,47.279999,-0.019035491096351276,57,47.57,-0.0060963001891949364,89,47.049999,0.011052093752435654,74,47.880001,-0.017335045586151954,237,46.259998,0.03501952161779154,95,46.619999,-0.007722029337666747,47,47.150002,-0.01124078425277697,46,47.400002,-0.0052742613808328676,44,46.75,0.013903786096256754,54,46.900002,-0.0031983367506039917,62,46.619999,0.006006070484900761,117,45.939999,0.014801915864212312,115,46.055,0.002837764618254468
277,LULU,Lululemon Athletica,Consumer Discretionary,277,116.330002,,264,118.790001,-0.020708805280673537,289,117.419998,0.011667544058380885,312,117.32,0.0008523525400614407,283,120.300003,-0.02477142914119468,313,119.260002,0.008720450968967786,318,116.510002,0.023603123790179037,307,113.620003,0.02543565326256858,328,115.07,-0.012600999391674583,342,115.639999,-0.004929081675277502,325,118.43,-0.023558228489403032,358,116.400002,0.017439845061171022,355,114.18,0.01944300227710616,346,114.290001,-0.0009624726488539626,259,117.57,-0.027898264863485456,395,112.059998,0.0491701061782992,417,113.089996,-0.009107772892661625,428,108.919998,0.038284962142580925,452,105.43,0.03310251351607696,425,105.54,-0.05672360356241213
278,LIN,Linde plc,Materials,278,513.219971,,277,520.73999,-0.014441024588874085,290,514.150024,0.012817204497495016,258,522.539978,-0.016056099730612394,289,524.059998,-0.00290046942296851,103,529.789978,-0.010815568881901494,224,525.559998,0.008048519704880741,212,527.669983,-0.003998683017752858,68,538.22998,-0.019619860268653144,73,540.52002,-0.0042367348391648685,202,546.640015,-0.011195658627369043,11,533.549988,0.024533834306823987,212,518.940002,0.028153516675709866,304,511.059998,0.015418941084878401,81,519.619995,-0.01647357122968296,84,522.280029,-0.005093118350883774,109,515.72998,0.012700539534273414,217,512.26001,0.0067738451806924616,110,516.710022,-0.00861220377103511,122,515.1,0.008903637188934166
279,ASO,ACADEMY SPORTS AND OUTDOORS INC,Consumer Discretionary,279,48.389999,,283,48.610001,-0.004525858783668735,231,47.220001,0.029436678749752643,408,46.43,0.01701488261899642,382,46.490002,-0.0012906430935407665,406,46.310001,0.003886871002226844,411,45.48,0.018249802110817948,,,,,,,391,46.880001,,381,47.84,-0.02006686872909702,401,47.25,0.012486772486772546,,,,,,,387,48.5,,415,48.43,0.0014453850918851874,278,51.209999,-0.05428625374509388,308,49.700001,0.03038225290981389,298,51.880001,-0.04202004545065452,325,52.58,0.0011578734079504827
