current_rank,ticker,name,sector,2026-08-11__predicted_rank,2026-08-11__close,2026-08-11__next_snapshot_return,2026-08-10__predicted_rank,2026-08-10__close,2026-08-10__next_snapshot_return,2026-08-07__predicted_rank,2026-08-07__close,2026-08-07__next_snapshot_return,2026-08-06__predicted_rank,2026-08-06__close,2026-08-06__next_snapshot_return,2026-08-05__predicted_rank,2026-08-05__close,2026-08-05__next_snapshot_return,2026-08-04__predicted_rank,2026-08-04__close,2026-08-04__next_snapshot_return,2026-08-03__predicted_rank,2026-08-03__close,2026-08-03__next_snapshot_return,2026-07-31__predicted_rank,2026-07-31__close,2026-07-31__next_snapshot_return,2026-07-30__predicted_rank,2026-07-30__close,2026-07-30__next_snapshot_return,2026-07-29__predicted_rank,2026-07-29__close,2026-07-29__next_snapshot_return,2026-07-28__predicted_rank,2026-07-28__close,2026-07-28__next_snapshot_return,2026-07-27__predicted_rank,2026-07-27__close,2026-07-27__next_snapshot_return,2026-07-24__predicted_rank,2026-07-24__close,2026-07-24__next_snapshot_return,2026-07-23__predicted_rank,2026-07-23__close,2026-07-23__next_snapshot_return,2026-07-22__predicted_rank,2026-07-22__close,2026-07-22__next_snapshot_return,2026-07-21__predicted_rank,2026-07-21__close,2026-07-21__next_snapshot_return,2026-07-20__predicted_rank,2026-07-20__close,2026-07-20__next_snapshot_return,2026-07-17__predicted_rank,2026-07-17__close,2026-07-17__next_snapshot_return,2026-07-16__predicted_rank,2026-07-16__close,2026-07-16__next_snapshot_return,2026-07-15__predicted_rank,2026-07-15__close,2026-07-15__next_snapshot_return,2026-07-14__predicted_rank,2026-07-14__close,2026-07-14__next_snapshot_return,2026-07-13__predicted_rank,2026-07-13__close,2026-07-13__next_snapshot_return,2026-07-10__predicted_rank,2026-07-10__close,2026-07-10__next_snapshot_return,2026-07-09__predicted_rank,2026-07-09__close,2026-07-09__next_snapshot_return,2026-07-08__predicted_rank,2026-07-08__close,2026-07-08__next_snapshot_return,2026-07-07__predicted_rank,2026-07-07__close,2026-07-07__next_snapshot_return,2026-07-06__predicted_rank,2026-07-06__close,2026-07-06__next_snapshot_return,2026-07-02__predicted_rank,2026-07-02__close,2026-07-02__next_snapshot_return,2026-07-01__predicted_rank,2026-07-01__close,2026-07-01__next_snapshot_return,2026-06-30__predicted_rank,2026-06-30__close,2026-06-30__next_snapshot_return,2026-06-29__predicted_rank,2026-06-29__close,2026-06-29__next_snapshot_return,2026-06-26__predicted_rank,2026-06-26__close,2026-06-26__next_snapshot_return,2026-06-25__predicted_rank,2026-06-25__close,2026-06-25__next_snapshot_return,2026-06-24__predicted_rank,2026-06-24__close,2026-06-24__next_snapshot_return,2026-06-23__predicted_rank,2026-06-23__close,2026-06-23__next_snapshot_return,2026-06-22__predicted_rank,2026-06-22__close,2026-06-22__next_snapshot_return,2026-06-20__predicted_rank,2026-06-20__close,2026-06-20__next_snapshot_return
387,ARE,Alexandria Real Estate Equities,Real Estate,387,48.610001,,375,48.349998,0.005377518319649166,385,49.73,-0.027945394935850576,391,48.459999,0.025783828382838214,340,50.110001,-0.032734512284810835,251,48.880001,0.025373481182187074,101,53.049999,-0.07825755380459265,252,51.490002,0.03109811407000751,136,52.490002,-0.019051247130834503,126,53.799999,-0.023805058582852978,140,54.0,-0.003703722222222261,58,51.404999,0.050788111515627676,235,50.959999,0.008732339260838495,165,50.139999,0.016759776870705956,434,49.640999,0.010072522362460257,327,50.610001,-0.019146452891791066,312,50.064999,0.011188851372404551,364,50.220001,-0.003086459516398743,383,50.150002,0.0015955724291099038,459,48.695,0.029774147232563664,475,47.509998,0.025157894736842046,476,48.084999,-0.011855323966084685,481,47.889999,0.004281495315758388,457,48.540001,-0.01278084983635741,459,48.060001,0.010407993122231618,386,49.380001,-0.027322384132766553,370,49.860001,-0.009825506513445048,367,52.580002,-0.0517307131331034,84,53.014999,-0.008111601890647191,104,52.869999,0.003122062559018479,177,55.599998,-0.048929681597409624,8,55.169998,0.006881510197727092,168,53.290001,0.03527860695667839,307,51.240002,0.04000778532366178,177,51.599998,-0.0069766669370802115,295,50.73,0.01714957618766011,279,51.24,-0.005878875286672081
388,IRM,Iron Mountain,Real Estate,388,122.349998,,376,121.540001,0.006498848412287872,401,121.129997,0.0032191415069064977,212,121.995003,-0.006805526457900335,77,127.230003,-0.0403916787632741,9,125.400002,0.013704095072837319,248,124.089996,0.010638297700865662,314,122.269997,0.014470209287115843,152,126.584999,-0.019014778714816938,307,120.790001,0.0483229730848862,155,125.720001,-0.03906122607146911,148,126.910004,-0.010000763997177198,38,128.419998,-0.011758246562190378,204,124.580002,0.031071817798350443,222,124.550003,0.0005622038300183707,192,125.504997,-0.00804392335208537,197,124.300003,0.010263172898740125,209,123.82,0.003876619286060423,417,121.660004,0.017754364038981896,304,123.57,-0.015058233850183789,404,122.635002,0.007418848608548911,404,122.370003,0.0021655552300672287,435,121.43,0.007077614894615891,419,119.474998,0.016320697614981006,440,115.419998,0.034773939327680026,448,115.839996,-0.002850989200863907,445,116.32,-0.004639981216016054,436,117.150002,-0.007169716382051439,357,121.870003,-0.03896636523435004,349,126.370003,-0.03515157208695385,256,129.919998,-0.027698684098648285,85,132.339996,-0.019027514058781114,92,131.059998,0.009766504040386259,90,130.589996,0.0035990658886304594,94,133.059998,-0.01856306957106668,8,131.860001,0.00910053838085445,200,132.205,0.031526237479054586
389,PLD,Prologis,Real Estate,389,139.830002,,368,138.735001,0.0077112066774001065,386,140.110001,-0.010166973168750593,389,139.199997,0.006971410140659939,396,140.783005,-0.011082680132235012,407,138.979996,0.01246315686882804,277,144.169998,-0.03586540558579554,289,144.649994,-0.003042687206675443,192,146.190002,-0.010534290847058037,219,145.509995,0.004949480958620356,61,147.130005,-0.010943447897751701,60,147.25,-0.0008827244629472375,41,147.619995,-0.0025064016564964042,150,145.130005,0.017227122975024933,167,144.729996,0.002971720863270022,48,149.889999,-0.03474727177874781,75,147.464996,0.016341219591570866,116,149.789993,-0.015521711119914405,120,149.919998,-0.0017993136318714686,216,143.539993,0.045321434183815956,234,142.5,0.007368853696089195,255,142.139999,0.002391643151613998,370,140.876999,0.0090154329884089,214,141.330002,-0.0034168222735085907,434,140.949997,0.002340439716312037,338,143.559998,-0.018522414744639004,413,140.225006,0.02396577084092244,407,139.419998,0.005701879365367368,406,136.839996,0.019152009813917736,410,135.470001,0.010112903151155983,403,138.895004,-0.024623788786980905,416,139.884003,-0.007680195701363135,403,140.529999,-0.004596854796818151,390,140.869995,-0.0024135444883063295,209,145.25,-0.03015493975903627,299,143.830002,0.009872752417816155,308,144.54,0.023409770626642956
390,CDNS,Cadence Design Systems,Information Technology,390,325.929993,,378,331.910004,-0.01801696522530849,392,339.23999,-0.02160708116988197,387,338.420013,0.0024229565879723136,395,337.070007,0.004005120514920302,307,340.619995,-0.010422136257738024,461,336.149994,0.01329763819659635,451,340.019989,-0.011381669093577962,454,332.820007,0.021633260767283335,439,332.76001,0.000180301112504333,432,344.720001,-0.03469479857654101,425,338.609985,0.01804440586712186,465,326.23999,0.03791685685130153,463,330.459991,-0.012770081446864201,470,337.01001,-0.019435680857076032,446,344.640015,-0.022139057184059063,469,329.929993,0.044585282672375826,481,330.109985,-0.0005452485782881933,459,364.649994,-0.09472099154895364,441,371.5,-0.018438777927321737,357,376.799988,-0.014065786010587611,367,377.920013,-0.0029636562274356626,245,384.170013,-0.016268838765403637,118,385.950012,-0.004611993638181433,359,374.059998,0.031786382033825555,395,371.059998,0.00808494587444053,449,375.769989,-0.01253423939611098,385,373.140015,0.00704822290367324,277,377.730011,-0.012151525868565383,334,375.320007,0.006421197791355748,336,372.720001,0.006975761947371151,211,377.269989,-0.012060296691131733,345,368.230011,0.024549813241593776,323,372.399994,-0.011197591480090141,267,379.059998,-0.017569788516698104,152,389.040009,-0.025652916844344342,271,383.37,0.0042592579470588365
391,LVS,Las Vegas Sands,Consumer Discretionary,391,45.75,,389,45.465,0.006379256629547969,426,45.75,-0.006663753550360529,308,46.110001,-0.007807438564141345,317,45.849998,0.005670730890762421,116,46.009998,-0.0036940895262930207,111,47.279999,-0.026861273833783117,75,48.900002,-0.03293107042198973,148,49.869999,-0.019450511719480867,272,48.560001,0.027188466059494765,331,48.23,0.006424891191709747,297,47.785,0.009840913309920873,309,46.095001,0.03666339002791208,264,46.02,0.001412166009388871,337,45.25,0.017016574585635436,351,45.474098,-0.004838376845428316,344,45.805,-0.0073325254893577,359,45.360001,0.009810383381605448,279,45.700001,-0.007439824782498383,473,44.814999,0.020317034598860584,486,44.790001,0.0007815989455470795,401,45.895,-0.024183027268713464,409,46.689999,-0.0170271796321948,290,46.445,0.005166802902759837,470,46.189999,0.005520697240110284,459,46.044998,0.00282236207506803,454,46.584999,-0.01148570152487327,448,46.994999,-0.008618918552078192,469,46.240002,0.016108086486486428,436,46.185001,0.0010825503590072838,440,46.389999,-0.003989605434324028,437,47.095001,-0.015492360260873417,418,46.279999,0.01761024238570119,404,47.759998,-0.03098825506650993,393,47.759998,0.0,382,47.799999,-0.000836841021691126,403,47.68,-0.018883456098451323
392,SPG,Simon Property Group,Real Estate,392,222.300003,,312,220.539993,0.007934708574907523,325,222.934998,-0.010632142826573099,332,221.850006,0.004981273903608363,333,224.720001,-0.013166638611864623,368,225.880005,-0.005223519395046949,359,229.149994,-0.014313139041488121,243,229.509995,-0.0009591533539511365,250,230.440002,-0.0040357880226020715,285,235.639999,-0.021943037129395937,303,236.690002,-0.004478234108300394,133,231.699997,0.02166877042058757,184,229.679993,0.008794862685318927,270,225.190002,0.0198934105669637,138,226.240005,-0.004553085471872165,163,226.75,-0.00242509818323422,4,228.214996,-0.00631053940741888,184,228.699997,-0.002120686516668302,273,228.410004,0.0009190423887468491,160,221.925003,0.028827571479383085,189,221.339996,0.0029148770919869005,311,219.610001,0.008428588809773041,296,218.871002,0.0038396351631460046,281,219.720001,-0.003818692700692461,315,219.145004,0.0028755534780326997,225,227.089996,-0.03541088044886764,59,224.990005,0.009288871111111208,145,226.080994,-0.00473322573417001,28,223.089996,0.013816116591928163,173,223.720001,-0.0025039034876968014,262,227.520004,-0.016874657381566682,262,226.804993,0.002776697971601738,261,225.490005,0.005831690854767535,215,222.149994,0.015034936260227783,63,216.740005,0.024960731176507878,58,214.570007,0.010113240104428822,189,214.345,0.015331495619822055
393,HST,Host Hotels & Resorts,Real Estate,393,22.469999,,381,22.67,-0.008822276135862395,307,23.290001,-0.02662090911889603,293,23.379999,-0.0038493585906483885,75,25.129999,-0.06963788577946217,78,24.98,0.006004763811048974,70,25.09,-0.004384216819450004,77,25.129999,-0.001591683310453007,103,25.09,0.0015942208051016316,273,25.540001,-0.017619458981227187,282,25.469999,0.0027484100019006252,96,24.969999,0.020024029636525054,86,24.5,0.019183632653061222,175,23.959999,0.0225376052812023,76,24.5,-0.022040857142857195,1,24.440001,0.002454950799715583,328,24.059999,0.01579393249351324,353,23.940001,0.005012447576756784,372,23.67,0.011406886354034418,340,23.799999,-0.005462143086644611,355,23.379999,0.017964072624639504,443,23.07,0.013437321196358987,375,23.18,-0.004745470232959459,373,23.16,0.0008635578583764403,449,22.76,0.017574692442882123,421,23.35,-0.02526766595289076,358,23.25,0.004301075268817289,342,23.35,-0.004282655246252709,327,23.35,0.0,303,23.709999,-0.015183425355690616,171,24.92,-0.04855541733547364,166,25.059999,-0.0055865524974682,160,24.98,0.0032025220176141733,258,24.58,0.016273393002441017,151,24.82,-0.00966962127316684,264,25.129999,-0.012335814259284317,169,25.235,0.004798040783686508
394,F,Ford Motor Company,Consumer Discretionary,394,14.075,,394,14.015,0.005357142857142838,400,13.98,0.002503576537911334,334,13.79,0.013778100072516342,350,14.1371,-0.02406227883934897,254,14.23,-0.0072261235955055625,200,14.44,-0.013860013860013787,80,14.68,-0.016348773841961872,88,14.88,-0.012113055181695809,48,15.275,-0.02617801047120405,59,14.955,0.021056149732620266,105,14.685,0.018732970027248053,88,14.35,0.02334494773519169,81,14.145,0.014134275618374437,78,14.405,-0.019070735090152557,22,14.27,0.009460406447091785,207,14.0,0.020014295925661063,247,14.23,-0.016163035839775186,258,14.18,0.0028188865398168783,180,14.195,0.0,372,13.93,0.018292682926829285,451,13.8687,0.005776173285198638,398,13.995,-0.009378571428571347,479,13.62,0.02828802351212345,474,13.48,0.008888888888888724,465,13.565,-0.005899705014749235,466,13.84,-0.01916124367317429,478,13.35,0.03592814371257491,484,13.65,-0.021260997067448772,486,13.91,-0.017985611510791366,388,14.035,-0.007845934379457908,377,14.11,-0.006723283793347523,365,14.11,0.0,442,13.84,0.019508670520231197,373,14.0,-0.011428571428571455,257,14.11,-0.007795889440113335,251,14.12,0.0035561877667140696
395,FLEX,Flex Ltd.,Information Technology,395,121.860001,,448,119.699997,0.018045146651089805,475,121.349998,-0.013597041839259028,421,122.650002,-0.010599298644936028,416,121.879997,0.0063177307101509594,369,126.709999,-0.0381185544796665,491,117.449997,0.07884207949362487,494,113.75,0.03252744615384606,494,111.910004,0.016441747245402594,497,103.019997,0.08629399397089865,488,113.279999,-0.09057205235321375,494,116.07,-0.024037227535108063,494,118.510002,-0.020588996361674217,495,127.940002,-0.07370642373446268,495,127.0,0.007401590551181059,487,127.389999,-0.0030614569672773317,485,119.910004,0.06238007464331341,488,119.25,0.005534624737945526,485,121.120003,-0.015439258204113515,491,128.720001,-0.05904286778245127,495,132.25,-0.026618299054057104,493,129.5,0.021235521235521304,431,135.800003,-0.046391773643775225,422,139.940002,-0.02958409990590105,492,133.369995,0.049261507432762475,460,131.520004,0.014066232844700766,441,138.649994,-0.051424380155400407,439,136.854996,0.013079007649575924,362,153.529999,-0.1086107152257586,243,162.070007,-0.05269332776668545,191,159.559998,0.0157308161911609,359,146.699997,0.08766190363316784,123,161.279999,-0.09040179867560638,127,150.720001,0.07006368053301704,134,151.850006,-0.007441586798488609,129,155.809998,-0.025415519227463212,,,
396,PCG,PG&E Corporation,Utilities,396,17.155001,,377,17.055,0.006748825895021904,203,17.465,-0.023195820343403284,300,17.004999,0.02735294117647058,305,17.209999,-0.011337324922248482,296,17.434999,-0.013753695486894313,264,17.43,0.0002868043602983761,283,17.379999,0.002876927668407747,61,17.780001,-0.022497299072142707,81,17.709999,0.003952682323697498,76,17.780001,-0.003937120138519656,226,17.594999,0.010227329545454467,46,17.860001,-0.014837737131145667,32,17.535,0.018244012642872676,134,18.084999,-0.03175046760074729,58,17.48,0.034019382504288265,91,17.42,0.002868617326448719,100,17.32,0.005773672055427337,69,17.52,-0.01197952013807635,72,17.5,0.0005711022272985034,101,17.42,0.0034403094357622344,98,17.379999,0.0028784684583498255,100,17.165001,0.012230576587070496,98,17.174999,-0.0008730500582071477,123,17.030001,0.007331378729113158,117,17.16,-0.008731024447031444,103,16.82,0.02021403091557672,61,17.055,-0.013489678210538258,71,16.584999,0.02926976463488229,61,16.809999,-0.01397152199762186,27,17.215,-0.024942053364269023,43,17.344999,-0.009493613894914543,41,17.08,0.015515163934426424,36,17.120001,-0.002336506872867572,10,16.77,0.020870661896243314,281,16.629999,0.008418581384159962,274,16.6043,0.009101881067961282
397,PPL,PPL Corporation,Utilities,397,35.369999,,393,35.009998,0.01086015942496954,407,35.459999,-0.012690383888617762,451,34.645,0.02426343224331129,455,34.939999,-0.008726780866186501,446,35.165001,-0.006822086412734518,427,35.189999,-0.0009943181535706502,396,35.200001,-0.0005680204648685905,432,35.560001,-0.010123734248488891,350,35.709999,-0.003921568517603169,45,36.360001,-0.017065867488804343,364,36.009998,0.00971960620492096,208,36.279999,-0.007442144637324621,326,36.25,0.001103669917015937,405,36.07,0.004155180285605464,403,35.395,0.018638802598136328,398,35.435001,-0.0009878633926050373,413,35.849998,-0.011575928121390633,340,36.369999,-0.014568526262547454,401,35.709999,0.018482218383708116,403,36.095001,-0.010803296997412448,422,36.07,0.0006931244801775538,430,35.775002,0.008105114815682546,172,35.650002,0.003224957936063033,48,35.970001,-0.009447068105192025,41,36.389999,-0.011541577673579995,66,36.105,0.007754029140015994,29,36.875,-0.021279453002967186,45,35.630001,0.03523304422327467,101,36.349998,-0.01980734634428316,70,36.740002,-0.010615241664929664,78,37.02,-0.007563425175580951,81,37.0,0.000540540540540535,25,36.919998,0.0021669015258343194,272,36.290001,0.01736007116671079,297,35.59,0.01966847429053087,263,35.73,0.005935528379436894
398,STX,Seagate Technology,Information Technology,398,820.48999,,462,800.98999,0.024344873523325816,445,812.76001,-0.014481544189163476,299,852.950012,-0.04711882459062566,303,837.659973,0.018253276380438832,279,845.349976,-0.009096827607882885,458,831.059998,0.01719488127739255,390,856.130005,-0.029282944008019007,413,851.679993,0.005224981256545691,484,764.429993,0.11413733212846355,486,747.299988,0.022922528134712072,487,816.98999,-0.08530092516800614,347,851.690002,-0.04074253768215541,185,913.359985,-0.06751990892178183,442,908.099976,0.005792323685734901,410,891.830017,0.01824334087198598,496,802.450012,0.11138389141179306,493,787.659973,0.018777187500931936,493,745.48999,0.05656679977688239,492,828.299988,-0.09997585319293756,396,878.309998,-0.0569389055275219,386,860.659973,0.020507547177402996,381,910.340027,-0.05457307437498837,402,890.090027,0.02275050768544329,405,860.02002,0.03496431048198145,487,827.640015,0.03912329565167294,431,868.26001,-0.046783215318185634,444,820.159973,0.0586471402939337,389,915.190002,-0.10383639330885086,298,965.0,-0.05161657823834187,342,968.530029,-0.003644728500204364,366,899.900024,0.07626403285883221,27,1025.359985,-0.12235698957961583,155,993.25,0.0323282003523786,6,1038.589966,-0.04365530910588444,101,1094.040039,-0.05068376935334451,112,1070.22998,0.022247609808127233
399,TXT,Textron,Industrials,399,88.470001,,395,89.230003,-0.008183811934433183,408,89.459999,-0.0022363524544337654,415,87.860001,0.01786323834182757,427,88.410004,-0.006782704123702299,434,89.099998,-0.007966774866468462,399,86.400002,0.03136936024272896,391,85.239998,0.013370865273965249,396,87.089996,-0.021242370937759603,393,85.68,0.016812539011966443,234,89.959999,-0.047576690168704805,47,96.07,-0.06418389880944242,40,95.525002,0.005705291688975711,26,93.199997,0.02505633597904633,11,91.675003,0.016246843487589535,269,90.535004,0.01264778540426148,198,90.760002,-0.0028086462957523928,317,91.480003,-0.007870583476041193,438,90.614998,0.009267475830400107,439,88.690002,0.02101406197183109,451,89.5,-0.009050256983240135,463,89.419998,0.0008946768260942317,128,90.889999,-0.01638990137983043,112,90.43,0.005086796417118178,124,89.860001,0.006679260677295851,121,91.574997,-0.01878140382656901,123,93.830002,-0.02413681901691478,278,92.464996,0.014378400000000013,194,91.910004,0.005819601870988622,323,91.730003,0.0019622914435095673,379,90.150002,0.017526355684384765,382,91.199997,-0.011729872706315758,389,89.059998,0.024028733977739414,400,86.540001,0.02911944731777849,409,86.400002,0.0016203587587879653,372,86.940002,-0.006211179981339354,377,86.45,-0.02827762346845164
400,AMAT,Applied Materials,Information Technology,400,524.460022,,443,522.119995,0.004481780093481991,347,539.140015,-0.031568830964995076,271,527.47998,0.0221051707024027,400,534.23999,-0.012653508023613314,421,546.619995,-0.022648284207020253,490,518.210022,0.054823279739657504,489,507.670013,0.020761535505545048,493,501.769989,0.011758423439708787,493,436.450012,0.1496619892405915,489,476.459991,-0.08397342852655176,489,516.890015,-0.07821784678893429,479,536.25,-0.03610253613053627,371,562.799988,-0.047174819769185916,439,553.919983,0.01603120535913205,395,564.549988,-0.018829165221769473,483,525.700012,0.07390141737337452,410,529.659973,-0.007476421103846609,420,560.929993,-0.05574674271339941,375,579.429993,-0.031927929557488355,179,595.700012,-0.02731243691833274,290,575.390015,0.03529779188121651,132,602.5,-0.044995825726141137,259,588.659973,0.02351107198518476,252,570.5,0.031831679228746745,316,554.5,0.028854824165915227,289,592.789978,-0.06459282278891698,111,603.039978,-0.016997214735239297,2,650.909973,-0.07354318874447485,146,723.0,-0.09970958091286297,119,694.640015,0.04082688066854323,54,626.840027,0.10816154852855298,99,668.0,-0.06161672604790425,3,588.969971,0.13418346077273946,2,585.880005,0.005274059489365879,146,640.179993,-0.08481987658742718,113,617.109985,0.0373839486651637
401,FRT,Federal Realty Investment Trust,Real Estate,401,116.849998,,387,117.120003,-0.0023904977987834197,391,118.650002,-0.013227727471097461,399,117.900002,0.006275956024901941,347,121.800003,-0.032258063986570384,326,122.849998,-0.008304811919882638,296,123.589996,-0.00646990689090321,294,124.019997,-0.00402933367811531,355,124.089996,-0.0005640986562687189,117,125.870003,-0.013436182329751856,97,126.150002,-0.0019822390901782505,90,127.129997,-0.007708605546494329,83,126.080002,0.008328005895812174,60,124.805,0.010013618360752652,64,125.080002,-0.0019592402568754386,76,125.535004,-0.004060785223689356,67,125.574997,-0.0004378692710524934,10,126.019997,-0.0035311856101695183,225,125.353996,0.005264805318564214,197,122.209999,0.02547446049532809,220,122.139999,0.0008189173628783131,230,121.82,0.002462270271249789,372,120.889999,0.007276318715456753,355,120.68,0.0013252381017501147,355,120.400002,0.0020758947106203074,217,122.029999,-0.014003758791222953,352,120.550003,0.012193107368830614,334,121.717499,-0.009368058026656967,332,120.449997,0.010858690777885815,321,123.504997,-0.024222334345069152,212,125.324997,-0.015268705394174908,205,125.059998,0.0019587063965669227,213,124.550003,0.004094700824696096,211,124.620003,-0.0005617075775546931,187,123.68,0.007600282988357021,279,121.720001,0.0161025220497657,252,122.39,0.011047445892909957
402,ROK,Rockwell Automation,Industrials,402,446.269989,,417,435.190002,0.025389430574446425,410,440.850006,-0.013264118630108235,404,441.774994,-0.0021502535667791145,414,450.070007,-0.01838683306441946,393,445.299988,0.01087077663324898,83,480.48999,-0.07418192478689101,28,480.220001,0.0008540306013629095,158,471.01001,0.019553705450973347,429,459.279999,0.025294400445338372,116,471.320007,-0.025235082182532675,372,466.140015,0.01141632403433479,323,462.149994,0.008633606084175405,304,460.393005,0.003256268358922343,440,458.190002,0.0047861041959116335,331,464.429993,-0.014263596446269067,320,458.665009,0.012469756735688842,318,461.850006,-0.0068961718276994155,308,468.670013,-0.014551831375650637,275,461.480011,0.014612919574887417,270,469.859985,-0.01764688718759344,283,460.399994,0.02043647031113549,186,472.130005,-0.02482419961899729,282,467.480011,0.009946936533292705,277,463.350006,0.008347589838903158,333,468.959991,-0.011836186971672213,97,482.809998,-0.028806933841478366,174,471.519989,0.023553075508507604,39,482.894989,-0.023404204126114325,171,495.109985,-0.024612180495997338,29,482.184998,0.026496378712609348,5,476.76001,0.011251606311058149,166,479.390015,-0.005486148892775766,276,460.369995,0.04131463867448604,288,456.359985,0.008786944806302488,1,478.079987,-0.045431732326415175,171,473.790009,0.009054597856663626
403,PG,Procter & Gamble,Consumer Staples,403,145.115005,,384,146.389999,-0.00904805368686079,404,145.770004,0.004115549960963305,411,146.990005,-0.008164911150813636,436,146.800003,0.0012942915266833666,342,147.990005,-0.00817506952824365,411,145.0,0.020831923702614885,393,144.520004,0.0035296213049478276,383,143.960007,0.0038899484076853064,385,146.149994,-0.014647494264990124,214,148.763306,-0.018336988905931495,111,148.634995,0.0008968646674001324,425,147.365005,0.00861798905377853,346,146.850006,0.0026876505226396397,170,149.169998,-0.015288667092849595,324,148.130005,0.007224793765369553,191,149.139999,-0.006705558683512414,220,149.979996,-0.005600726912941223,197,151.479996,-0.010033029702970264,399,148.009995,0.023167800948980632,319,146.100006,0.013211890563911588,327,148.360001,-0.015299515242283235,331,147.024002,0.008977203909415366,311,146.830002,0.0011848552461073414,353,148.395004,-0.010579461344182972,4,152.735001,-0.02851061211129291,182,149.309998,0.022938872452466397,143,151.419998,-0.013869664781198887,299,147.445007,0.02706372644269206,308,146.479996,0.0054896890718065805,333,148.270004,-0.013270468439281924,251,148.949997,-0.005032881357324381,237,148.5,0.003030282828282882,94,152.039993,-0.023283301519225974,107,150.860001,0.00782176847526328,205,147.679993,0.021533099612213613,75,148.72,-0.017954594428960302
404,VICI,Vici Properties,Real Estate,404,26.105,,397,26.075001,0.001342539317222835,291,26.74,-0.024869072550486093,292,26.559999,0.007535757063460435,316,26.4,0.0060605681818182155,303,26.58,-0.0071455434373824955,289,26.545,0.0015071212695130232,303,26.360001,0.007400379506641297,308,26.309999,0.0019004941809386278,294,27.129999,-0.030224844460923106,350,27.0952,0.0011069741697415925,349,26.75,0.012904672897196212,338,26.735001,0.0005610248527763151,339,26.32,0.01576751519756847,333,26.559999,-0.009781790820165503,302,26.555,-0.0007524830699773277,329,26.834999,-0.010618479880775022,362,26.870001,-0.0013026423035860102,371,27.129999,-0.010313038674033104,234,26.315001,0.03116685789307705,452,26.27,0.0013318112126403658,459,26.389999,-0.0049242424242423866,452,26.0,0.014609727028066066,438,25.940001,0.002699575780948704,461,26.075001,-0.005749290916059802,283,26.775,-0.02596186029137093,412,26.665001,0.002808951205657273,408,27.184999,-0.019308568616823507,424,26.280001,0.03483056718690536,403,26.540001,-0.010169416578885815,384,27.16,-0.023546688741721833,397,27.205,-0.0018375230370276663,402,26.530001,0.025442856183835127,385,26.719999,-0.007110703858933642,399,26.620001,0.0037564987319123055,408,26.09,0.020314334994250727,407,26.27,-0.0072298703489394045
405,KLAC,KLA Corporation,Information Technology,405,198.169998,,364,192.740005,0.028172630793487752,493,198.110001,-0.027106132819614714,490,193.220001,0.025307939005755564,493,192.800003,0.00217841282917397,494,195.449997,-0.013558424357509646,493,182.75,0.06949382763337897,496,182.820007,-0.00038292854895249917,496,180.330002,0.013808046206310154,487,170.190002,0.059580468187549585,487,190.800003,-0.10801887146720857,486,203.360001,-0.06176238167898129,487,210.520004,-0.03401103393480831,485,218.729996,-0.03753482444172862,491,214.690002,0.018817802237479198,485,217.559998,-0.013191744927300575,486,207.600006,0.047976838690457546,482,212.75,-0.024206787309048128,483,219.369995,-0.0301773038742148,489,224.5,-0.022850801781737262,407,230.369995,-0.02548072721015593,382,222.25,0.03653541057367815,347,231.520004,-0.04003975397305193,326,229.492004,0.008713837422205772,270,221.179993,0.03758030230157394,374,216.470001,0.02175817424235138,326,233.309998,-0.07217863419637938,301,235.550003,-0.009509679352455724,58,266.190002,-0.1151057469093072,144,301.709991,-0.11772891206642211,76,278.390015,0.08376728597827054,123,248.639999,0.11965096573218714,120,258.799988,-0.03925807369048251,128,240.479996,0.07618093939090054,3,244.490005,-0.016401525289346686,136,269.160004,-0.09165551580241471,130,259.559998,0.03698569145465935
406,FE,FirstEnergy,Utilities,406,46.990002,,390,46.77,0.004918819714235134,397,47.465,-0.014746176221904883,396,47.369999,0.0020055098586766462,320,47.799999,-0.008788491132276754,311,48.264999,-0.009942005176926338,276,48.424999,-0.00340699979351633,274,48.310001,0.0023804180836179967,296,48.709999,-0.00821182525583719,235,49.145,-0.008548788753332093,79,49.650002,-0.010171238260977211,89,49.32,0.006691038118410431,75,49.915001,-0.011920284244810397,50,49.485001,0.008587572900077944,7,49.305,0.0031420837971989357,290,48.380001,0.018908886524258817,76,48.540001,-0.0032962504471311105,106,48.529999,0.0002060993242551934,75,49.099998,-0.011810262435140273,63,48.625,0.009457216477327668,47,49.220001,-0.012289254519601833,90,48.43,0.01631222382820563,93,47.91,0.010642780076910663,227,47.615002,0.005878626792386488,96,48.09,-0.010083077342331714,90,48.384998,-0.006199607485009473,65,47.709999,0.014147956699810393,38,48.509998,-0.016896765235869693,73,47.07,0.030592691735712885,76,47.529999,-0.009886432269953005,54,48.044998,-0.011027923199585565,61,48.455002,-0.008768372008079894,56,48.009998,0.009268986014121516,62,47.82,0.003973191133417098,122,47.450001,0.007797660531134731,133,46.759998,0.014756266670499008,77,46.905,0.006673778112513018
